NAME,TYPE,DESCRIPTION,PATH,HEIGHT,.MANF,.MANF_P#,.PARAM,.PARAM2,.VALUE,https://github.com/chilaboard/Altium-Library/raw/refs/heads/main/
HDR2_F_2X14,PCBLIB,Connector; Header; 2mm Pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2_F_2X15,PCBLIB,Connector; Header; 2mm Pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2_F_2X16,PCBLIB,Connector; Header; 2mm Pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2_F_2X17,PCBLIB,Connector; Header; 2mm Pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2_F_2X18,PCBLIB,Connector; Header; 2mm Pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2_F_2X19,PCBLIB,Connector; Header; 2mm Pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2_F_2X20,PCBLIB,Connector; Header; 2mm Pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2_F_2X21,PCBLIB,Connector; Header; 2mm Pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2_F_2X22,PCBLIB,Connector; Header; 2mm Pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2_F_2X23,PCBLIB,Connector; Header; 2mm Pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2_F_2X24,PCBLIB,Connector; Header; 2mm Pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2_F_2X25,PCBLIB,Connector; Header; 2mm Pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2_M_2X10,PCBLIB,Connector; Header; 2mm Pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2_M_2X11,PCBLIB,Connector; Header; 2mm Pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2_M_2X12,PCBLIB,Connector; Header; 2mm Pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2_M_2X13,PCBLIB,Connector; Header; 2mm Pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2_M_2X14,PCBLIB,Connector; Header; 2mm Pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2_M_2X15,PCBLIB,Connector; Header; 2mm Pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2_M_2X16,PCBLIB,Connector; Header; 16x2 Position; 2mm Pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2_M_2X17,PCBLIB,Connector; Header; 2mm Pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2_M_2X18,PCBLIB,Connector; Header; 2mm Pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2_M_2X19,PCBLIB,Connector; Header; 2mm Pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2_M_2X20,PCBLIB,Connector; Header; 20x2 Position; 2mm Pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2_M_2X21,PCBLIB,Connector; Header; 21x2 Position; 2mm Pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2_M_2X22,PCBLIB,Connector; Header; 22x2 Position; 2mm Pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2_M_2X23,PCBLIB,Connector; Header; 23x2 Position; 2mm Pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2_M_2X24,PCBLIB,Connector; Header; 24x2 Position; 2mm Pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2_M_2X25,PCBLIB,Connector; Header; 25x2 Position; 2mm Pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2S_F_2X2,PCBLIB,Header 2.0mm pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2S_F_2X3,PCBLIB,Header 2.0mm pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2S_F_2X4,PCBLIB,Header 2.0mm pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2S_F_2X5,PCBLIB,Header 2.0mm pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST_SMD.PcbLib,47.244 mil,,,,,,7/15/2024 8:38:38 AM
HDR2S_F_2X6,PCBLIB,Header 2.0mm pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST_SMD.PcbLib,47.244 mil,,,,,,7/15/2024 8:38:38 AM
HDR2S_F_2X7,PCBLIB,Header 2.0mm pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST_SMD.PcbLib,47.244 mil,,,,,,7/15/2024 8:38:38 AM
HDR2S_F_2X8,PCBLIB,Header 2.0mm pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST_SMD.PcbLib,47.244 mil,,,,,,7/15/2024 8:38:38 AM
HDR2S_F_2X9,PCBLIB,Header 2.0mm pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST_SMD.PcbLib,47.244 mil,,,,,,7/15/2024 8:38:38 AM
HDR2S_M_2X2,PCBLIB,Header 2.0mm pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2S_M_2X3,PCBLIB,Header 2.0mm pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2S_M_2X4,PCBLIB,Header 2.0mm pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST_SMD.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDR2S_M_2X5,PCBLIB,Header 2.0mm pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST_SMD.PcbLib,47.244 mil,,,,,,7/15/2024 8:38:38 AM
HDR2S_M_2X6,PCBLIB,Header 2.0mm pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST_SMD.PcbLib,47.244 mil,,,,,,7/15/2024 8:38:38 AM
HDR2S_M_2X7,PCBLIB,Header 2.0mm pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST_SMD.PcbLib,47.244 mil,,,,,,7/15/2024 8:38:38 AM
HDR2S_M_2X8,PCBLIB,Header 2.0mm pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST_SMD.PcbLib,47.244 mil,,,,,,7/15/2024 8:38:38 AM
HDR2S_M_2X9,PCBLIB,Header 2.0mm pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST_SMD.PcbLib,47.244 mil,,,,,,7/15/2024 8:38:38 AM
HDR2S_F_2X10,PCBLIB,Header 2.0mm pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST_SMD.PcbLib,47.244 mil,,,,,,7/15/2024 8:38:38 AM
HDR2S_M_2X10,PCBLIB,Header 2.0mm pitch,AltiumPCBLIB/CONN_HDR_2.00MM_ST_SMD.PcbLib,47.244 mil,,,,,,7/15/2024 8:38:38 AM
HDR2SE_F_2X10,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.00MM_ST_SMD.PcbLib,47.244 mil,,,,,,7/15/2024 8:38:38 AM
HDR2SE_M_2X10,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.00MM_ST_SMD.PcbLib,47.244 mil,,,,,,7/15/2024 8:38:38 AM
IDC_2X3,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDC_2X4,PCBLIB,"IDC, HEADER BOX 2X4, 8p, 2.54mm pitch",AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDC_2X5,PCBLIB,"IDC, HEADER BOX 2X5, 10p, 2.54mm pitch",AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDC_2X6,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDC_2X7,PCBLIB,"IDC, HEADER BOX 2X7, 14p, 2.54mm pitch",AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDC_2X8,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDCE_2X5,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDCE_2X8,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDCR_2X7,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDCR_2X8,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDC_2X10,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDC_2X12,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDC_2X13,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDC_2X15,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDC_2X17,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDC_2X20,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDC_2X22,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDC_2X25,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDC_2X30,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDC_2X32,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDCE_2X10,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDCE_2X12,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDCE_2X13,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDCE_2X15,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDCE_2X17,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDCE_2X20,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDCE_2X25,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDCE_2X30,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDCE_2X32,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDCF_2X17,PCBLIB,SOCKET BRD MNT 34POS 2.54MM,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,425.197 mil,,,,,,7/15/2024 8:38:38 AM
IDCF_2X20,PCBLIB,SOCKET BRD MNT 40POS 2.54MM,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,425.197 mil,,,,,,7/15/2024 8:38:38 AM
IDCF_2X25,PCBLIB,SOCKET BRD MNT 50POS 2.54MM,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,425.197 mil,,,,,,7/15/2024 8:38:38 AM
IDCSE_2X7,PCBLIB,"IDC, HEADER BOX 2X7, 14p, 2.54mm pitch, EDGE of Board",AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDCER_2X20,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDCER_2X25,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDC_2X5_SMDE,PCBLIB,"IDC, HEADER BOX 2X5, 10p, 2.54mm pitch",AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
IDC_2X10_SMDE,PCBLIB,,AltiumPCBLIB/CONN_HDR_2.54MM_BOX_IDC.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDRLP_F_1,PCBLIB,"Connector Socket, Single-row 1-position, 0.100"" pitch",AltiumPCBLIB/CONN_HDR_2.54MM_LP.PcbLib,165 mil,,,,,,7/15/2024 8:38:38 AM
HDRLP_M_1,PCBLIB,"HEADER, LowProfile, Single-row 1-position, 0.100"" pitch",AltiumPCBLIB/CONN_HDR_2.54MM_LP.PcbLib,267 mil,,,,,,7/15/2024 8:38:38 AM
HDRLPV_M_1,PCBLIB,"HEADER, LowProfile, Single-row 1-position, 0.100"" pitch",AltiumPCBLIB/CONN_HDR_2.54MM_LP.PcbLib,290 mil,,,,,,7/15/2024 8:38:38 AM
HDRLP_F_1X2,PCBLIB,"Connector Socket, Single-row 1-position, 0.100"" pitch",AltiumPCBLIB/CONN_HDR_2.54MM_LP.PcbLib,165 mil,,,,,,7/15/2024 8:38:38 AM
HDRLP_F_1X3,PCBLIB,"Connector Socket, Single-row 1-position, 0.100"" pitch",AltiumPCBLIB/CONN_HDR_2.54MM_LP.PcbLib,165 mil,,,,,,7/15/2024 8:38:38 AM
HDRLP_F_1X4,PCBLIB,"Connector Socket, Single-row 1-position, 0.100"" pitch",AltiumPCBLIB/CONN_HDR_2.54MM_LP.PcbLib,165 mil,,,,,,7/15/2024 8:38:38 AM
HDRLP_F_1X5,PCBLIB,"Connector Socket, Single-row 1-position, 0.100"" pitch",AltiumPCBLIB/CONN_HDR_2.54MM_LP.PcbLib,165 mil,,,,,,7/15/2024 8:38:38 AM
HDRLP_F_1X6,PCBLIB,"Connector Socket, Single-row 1-position, 0.100"" pitch",AltiumPCBLIB/CONN_HDR_2.54MM_LP.PcbLib,165 mil,,,,,,7/15/2024 8:38:38 AM
HDRLP_F_1X8,PCBLIB,"Connector Socket, Single-row 1-position, 0.100"" pitch",AltiumPCBLIB/CONN_HDR_2.54MM_LP.PcbLib,165 mil,,,,,,7/15/2024 8:38:38 AM
HDRLP_M_1X2,PCBLIB,"Connector Socket, Single-row 1-position, 0.100"" pitch",AltiumPCBLIB/CONN_HDR_2.54MM_LP.PcbLib,165 mil,,,,,,7/15/2024 8:38:38 AM
HDRLP_M_1X3,PCBLIB,"Connector Header, Single-row 3-position, 0.100"" pitch",AltiumPCBLIB/CONN_HDR_2.54MM_LP.PcbLib,267 mil,,,,,,7/15/2024 8:38:38 AM
HDRLP_M_1X4,PCBLIB,"Connector Socket, Single-row 1-position, 0.100"" pitch",AltiumPCBLIB/CONN_HDR_2.54MM_LP.PcbLib,165 mil,,,,,,7/15/2024 8:38:38 AM
HDRLP_M_1X5,PCBLIB,"Connector Socket, Single-row 1-position, 0.100"" pitch",AltiumPCBLIB/CONN_HDR_2.54MM_LP.PcbLib,165 mil,,,,,,7/15/2024 8:38:38 AM
HDRLP_M_1X6,PCBLIB,"Connector Socket, Single-row 1-position, 0.100"" pitch",AltiumPCBLIB/CONN_HDR_2.54MM_LP.PcbLib,165 mil,,,,,,7/15/2024 8:38:38 AM
HDRLP_M_1X8,PCBLIB,"Connector Socket, Single-row 1-position, 0.100"" pitch",AltiumPCBLIB/CONN_HDR_2.54MM_LP.PcbLib,165 mil,,,,,,7/15/2024 8:38:38 AM
HDRLPV_M_1X3,PCBLIB,"HEADER, LowProfile, Single-row 3-position, 0.100"" pitch",AltiumPCBLIB/CONN_HDR_2.54MM_LP.PcbLib,290 mil,,,,,,7/15/2024 8:38:38 AM
HDRLP_F_1X10,PCBLIB,"Connector Socket, Single-row 1-position, 0.100"" pitch",AltiumPCBLIB/CONN_HDR_2.54MM_LP.PcbLib,165 mil,,,,,,7/15/2024 8:38:38 AM
HDRLP_F_1X20,PCBLIB,"HEADER, FEMALE, MILITARY",AltiumPCBLIB/CONN_HDR_2.54MM_LP.PcbLib,590.551 mil,,,,,,7/15/2024 8:38:38 AM
HDRLP_M_1X10,PCBLIB,"Connector Socket, Single-row 1-position, 0.100"" pitch",AltiumPCBLIB/CONN_HDR_2.54MM_LP.PcbLib,165 mil,,,,,,7/15/2024 8:38:38 AM
HDRLP_M_1X20,PCBLIB,"HEADER, FEMALE, MILITARY",AltiumPCBLIB/CONN_HDR_2.54MM_LP.PcbLib,590.551 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_M_1,PCBLIB,Connector; Header; 1 Position; Right Angle,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,472.441 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_F_1X2,PCBLIB,Connector; Header; 2 Position; Right Angle,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,472.441 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_F_1X3,PCBLIB,Connector; Header; 3 Position; Right Angle,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,472.441 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_F_1X4,PCBLIB,Connector; Header; 4 Position; Right Angle,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,472.441 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_F_1X5,PCBLIB,Connector; Header; 5 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_F_1X6,PCBLIB,Connector; Header; 6 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_F_1X7,PCBLIB,Connector; Header; 7 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_F_1X8,PCBLIB,Connector; Header; 8 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_F_1X9,PCBLIB,Connector; Header; 9 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_F_2X2,PCBLIB,Connector; Header; 2x2 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,196.85 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_F_2X3,PCBLIB,Connector; Header; 3x2 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,196.85 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_F_2X4,PCBLIB,Connector; Header; 4x2 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,196.85 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_F_2X5,PCBLIB,Connector; Header; 5x2 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,196.85 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_F_2X6,PCBLIB,Connector; Header; 6x2 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,196.85 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_F_2X7,PCBLIB,Connector; Header; 7x2 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,196.85 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_F_2X8,PCBLIB,Connector; Header; 8x2 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,196.85 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_F_2X9,PCBLIB,Connector; Header; 9x2 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,196.85 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_M_1X2,PCBLIB,Connector; Header; 2 Position; Right Angle,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,472.441 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_M_1X3,PCBLIB,Connector; Header; 3 Position; Right Angle,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,472.441 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_M_1X4,PCBLIB,Connector; Header; 4 Position; Right Angle,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,472.441 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_M_1X5,PCBLIB,Connector; Header; 5 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_M_1X6,PCBLIB,Connector; Header; 6 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_M_1X7,PCBLIB,Connector; Header; 7 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_M_1X8,PCBLIB,Connector; Header; 8 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_M_1X9,PCBLIB,Connector; Header; 9 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_M_2X1,PCBLIB,Connector; Header; 2x2 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,275.591 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_M_2X2,PCBLIB,Connector; Header; 2x2 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,275.591 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_M_2X3,PCBLIB,Connector; Header; 3x2 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,275.591 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_M_2X4,PCBLIB,Connector; Header; 4x2 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,275.591 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_M_2X5,PCBLIB,Connector; Header; 5x2 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,275.591 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_M_2X6,PCBLIB,Connector; Header; 6x2 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,275.591 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_M_2X7,PCBLIB,Connector; Header; 7x2 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,275.591 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_M_2X8,PCBLIB,Connector; Header; 8x2 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,275.591 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_M_2X9,PCBLIB,Connector; Header; 9x2 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,275.591 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_F_1X10,PCBLIB,Connector; Header; 10 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,0 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_F_2X10,PCBLIB,Connector; Header; 10x2 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,196.85 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_F_2X11,PCBLIB,Connector; Header; 11x2 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,196.85 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_F_2X12,PCBLIB,Connector; Header; 12x2 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,196.85 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_F_2X13,PCBLIB,Connector; Header; 13x2 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,196.85 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_F_2X14,PCBLIB,Connector; Header; 14x2 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,196.85 mil,,,,,,7/15/2024 8:38:38 AM
HDRR_F_2X15,PCBLIB,Connector; Header; 15x2 Position,AltiumPCBLIB/CONN_HDR_2.54MM_RA.PcbLib,196.85 mil,,,,,,7/15/2024 8:38:38 AM
